job_id,job_title,company,location,experience,salary,skills,job_type,posted_date,job_url,scraped_at
6d10de845d13,Senior Business Systems Analyst,Akamai,"New Delhi, Bengaluru",6-11 Yrs,,Computer science | Enterprise applications | Senior Analyst | Social media | Test scenarios | Customer service | data mapping | User acceptance testing,,2 days ago,https://www.naukri.com/job-listings-senior-business-systems-analyst-akamai-technologies-new-delhi-bengaluru-6-to-11-years-010626500707,2026-06-03T20:40:24.913492
75c6aa761da9,V&A Business Intelligence Senior Analyst,Accenture,Gurugram,1-2 Yrs,,finance | financial analysis | python | due diligence | ai | marketing communications | power bi | process improvement,,1 week ago,https://www.naukri.com/job-listings-v-a-business-intelligence-senior-analyst-accenture-solutions-pvt-ltd-gurugram-1-to-2-years-220526924353,2026-06-03T20:40:24.914491
9a977cf0d270,Associate Business Analyst,OYO,Gurugram,0-6 Yrs,,Power Bi | Business Analytics | Bi Tools | Data Analytics | SQL | Business Analysis | Data | Analytics,,1 week ago,https://www.naukri.com/job-listings-associate-business-analyst-oyo-gurugram-0-to-6-years-250526030676,2026-06-03T20:40:24.916492
1b498f753325,"Data Analyst (Business Intelligence,Python,Machine Learning,Power BI )",FIS,Gurugram,4-8 Yrs,,data analyst | python | storytelling | data analysis | ai | power bi | numpy | machine learning,,1 week ago,https://www.naukri.com/job-listings-data-analyst-business-intelligence-python-machine-learning-power-bi-fis-global-business-solutions-india-pvt-ltd-gurugram-4-to-8-years-270526928124,2026-06-03T20:40:24.919480
6b4de1f171af,Senior Business Intelligence Analyst,Fiducive Tech,Remote,4-9 Yrs,,Gong | Business Intelligence | Power BI | Revenue Operations | SQL | Commercial Operations | Sales Operations | Forecasting,,5 days ago,https://www.naukri.com/job-listings-senior-business-intelligence-analyst-fiducive-tech-pvt-ltd-gurugram-4-to-9-years-280526028958,2026-06-03T20:40:24.921477
92c49376c81a,Business Intelligence Analyst I,TP,Chennai,1-4 Yrs,,business intelligence | microsoft office | operations | design | business processes | communication and interpersonal skills | business operations | Communication skills,,Few hours ago,https://www.naukri.com/job-listings-business-intelligence-analyst-i-teleperformance-global-business-private-limited-chennai-1-to-4-years-030626923800,2026-06-03T20:40:39.859029
23dfb2c30a9f,Business Intelligence Developer,WPP,Chennai,2-4 Yrs,,Infrastructure management | Analytical | Application security | Manager Quality Control | Business intelligence | Adobe | Analytics | SQL,,2 weeks ago,https://www.naukri.com/job-listings-business-intelligence-developer-wpp-aunz-chennai-2-to-4-years-190526503154,2026-06-03T20:40:39.861031
0ce247a11050,Business Intelligence Analyst,DATATERRAIN LTD,Chennai,4-6 Yrs,,Data analysis | Data management | data science | Analytical | Business Intelligence Analyst | data visualization | Reporting tools | SQL,,3+ weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-dataterrain-ltd-chennai-4-to-6-years-180425504739,2026-06-03T20:40:39.864369
b86431a53418,Business Analyst,Cognizant,"Chennai, Noida, Bengaluru",8-13 Yrs,,Life Insurance | Business analyst | Retirement | Requirement Gathering | 401K | Business analysis | Insurance | Requirements,,Today,https://www.naukri.com/job-listings-business-analyst-cognizant-noida-chennai-bengaluru-8-to-13-years-030626012140,2026-06-03T20:40:39.866369
e593728dc085,Business Intelligence Analyst,Hitachi Energy,Chennai,3-5 Yrs,,Data analysis | Business analysis | Analytical | Business Intelligence Analyst | Strategic planning | power bi | Data analytics | Advanced Excel,,2 weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-hitachi-energy-chennai-3-to-5-years-180526505074,2026-06-03T20:40:39.868371
486eb9d2e44f,Capital Market Business Analyst,Tata Consultancy Services,"Chennai, Gurugram, Bengaluru",8-10 Yrs,,Capital Market | Business Analysis | Derivatives | Derivative Market | Analysis,,1 week ago,https://www.naukri.com/job-listings-capital-market-business-analyst-tata-consultancy-services-gurugram-chennai-bengaluru-8-to-10-years-130426006890,2026-06-03T20:40:39.871369
dea9771b0b49,Business Intelligence Analyst,Equiniti India,Chennai,7-12 Yrs,,Power Bi Reports | Data Modeling | Sharepoint | Python | SSRS | SSIS | Modeling | Intelligence,,1 week ago,https://www.naukri.com/job-listings-business-intelligence-analyst-equiniti-india-chennai-7-to-12-years-160426036800,2026-06-03T20:40:39.872368
8052b41de56f,DST Business Analyst and Business Intelligence Developer,Husky Injection Molding Systems,Chennai(Guindy),5-10 Yrs,,Azure Data Factory | Power Bi Dashboards | Azure Synapse Analytics | SSIS | SQL | SSAS | Azure Data Lake | Business development,,2 weeks ago,https://www.naukri.com/job-listings-dst-business-analyst-and-business-intelligence-developer-husky-injection-molding-systems-chennai-5-to-10-years-100326012665,2026-06-03T20:40:39.873368
c8f4ef568936,Business Intelligence Analyst I,TP,Chennai,1-2 Yrs,,business intelligence | marketing | customer experience management | data analysis | customer service | logistics | customer experience | Intelligence,,1 week ago,https://www.naukri.com/job-listings-business-intelligence-analyst-i-teleperformance-global-business-private-limited-chennai-1-to-2-years-270526927848,2026-06-03T20:40:39.875368
ad6be34df95b,Senior Analyst - Business Intelligence,Dentsu Webchutney,Chennai,3-4 Yrs,,Basic | tableau | Data management | Senior Analyst | Database | Data structures | Business intelligence | Intelligence,,1 day ago,https://www.naukri.com/job-listings-senior-analyst-business-intelligence-dentsu-inc-chennai-3-to-4-years-020626500175,2026-06-03T20:40:39.877368
6e95a84b81b8,Senior Business Analyst - Healthcare,Hexaware Technologies,Chennai,3-7 Yrs,,Business process | Data analysis | ODBC | Customer management | Claims | Healthcare | Senior Business Analyst | SDLC,,5 days ago,https://www.naukri.com/job-listings-senior-business-analyst-healthcare-hexaware-technologies-chennai-3-to-7-years-290526502656,2026-06-03T20:40:39.878368
90ca5af7de54,Business Analyst - Atos,Atos,"Hybrid - Chennai, Mumbai, Bengaluru",10-15 Yrs,,Loans | Business Analyst | Banking | Business analysis,,2 days ago,https://www.naukri.com/job-listings-business-analyst-atos-atos-mumbai-chennai-bengaluru-10-to-15-years-010626028951,2026-06-03T20:40:39.879369
00e53e09f05f,Business Intelligence Developer,CGI,Chennai,6-9 Yrs,,Bi Development | Snowflake | DBT | SQL | Development | Intelligence | Bi | Business intelligence,,1 week ago,https://www.naukri.com/job-listings-business-intelligence-developer-cgi-chennai-6-to-9-years-250526004777,2026-06-03T20:40:39.881368
efb5cefd6752,Business Analyst,TP,Noida,1-2 Yrs,,Software testing | Operating systems | Business Analyst | Coding | Customer experience management | Programming | Deployment | Management,,3+ weeks ago,https://www.naukri.com/job-listings-business-analyst-teleperformance-global-services-noida-1-to-2-years-120725501204,2026-06-03T20:40:51.829275
eae0d627f06e,BUSINESS ANALYST,Sharda University,Greater Noida,2-5 Yrs,,control and assurance methodologies | project management | FP and A | financial planning and analysis | Budget development | project planning | Assurance | Project,,3+ weeks ago,https://www.naukri.com/job-listings-business-analyst-sharda-university-greater-noida-2-to-5-years-200917502702,2026-06-03T20:40:51.860710
182f2d74a94f,Business Analyst - Lead,Iris Software,Noida,4-7 Yrs,,business analyst | mlops | automation | business automation | quality engineering | it services | business strategies | devops,,3+ weeks ago,https://www.naukri.com/job-listings-business-analyst-lead-iris-software-technologies-private-limited-noida-4-to-7-years-040526914861,2026-06-03T20:40:51.861729
4ef56b11d9f3,Legal - Senior Business Analyst,Hexaware Technologies,"Hybrid - Noida, Hyderabad, Pune",9-12 Yrs,,Legal | Business Analysis | Litera | Intapp | Support Operations | Application Support | SME | Operational Support,,1 week ago,https://www.naukri.com/job-listings-legal-senior-business-analyst-hexaware-technologies-noida-hyderabad-pune-9-to-12-years-290426022259,2026-06-03T20:40:51.865671
f47484ddd67f,Fresher- Technical business analysis engineer- UK shift,Conduent,Noida(Sector 135),0 Yrs,,Manual Testing | Development Testing | Technical | Technical Skills | SQL Queries | Business Analysis | SQL | Testing,,2 weeks ago,https://www.naukri.com/job-listings-fresher-technical-business-analysis-engineer-uk-shift-conduent-noida-0-to-0-years-190526923497,2026-06-03T20:40:51.870934
1fea5c67dbab,Analyst III Business Process Transactions / RR,DXC Technology,Noida,0-1 Yrs,,Data analysis | PMP | Quality standards | Compliance | Process improvement | Social media | Manager Technology | Business process management,,2 weeks ago,https://www.naukri.com/job-listings-analyst-iii-business-process-transactions-rr-dxc-technology-noida-0-to-1-years-190526503188,2026-06-03T20:40:51.872965
1cb91e03fc6f,Business Analyst,Dynamic Technosoft,Noida,0-2 Yrs,,Business Analyst | Management | Business analysis,,3+ weeks ago,https://www.naukri.com/job-listings-business-analyst-dynamic-technosoft-com-noida-0-to-2-years-280623500416,2026-06-03T20:40:51.875182
529007e183c5,Senior Business Analyst,Claight Corporation Expert Market Research,Noida,0-1 Yrs,,Finance | Consulting | Senior Business Analyst | Financial Analyst | Research | Operations | Senior | Financial analysis,,3+ weeks ago,https://www.naukri.com/job-listings-senior-business-analyst-claight-corporation-expert-market-research-noida-0-to-1-years-190225502668,2026-06-03T20:40:51.880205
c6493febc7fd,Senior Business Analyst,Iris Software,Noida,3-6 Yrs,,business analyst | data analysis | software testing | test management | sprint | user stories | software quality | sql,,Few hours ago,https://www.naukri.com/job-listings-senior-business-analyst-iris-software-technologies-private-limited-noida-3-to-6-years-030626931117,2026-06-03T20:40:51.888851
30e540320f34,Senior Business Systems Analyst,"Interra Information Technologies, Inc",Noida,3-6 Yrs,,project management | business requirements | strong analytical skills | documentation | business analysis | problem solving | user stories | analysis,,Few hours ago,https://www.naukri.com/job-listings-senior-business-systems-analyst-interra-information-technologies-inc-noida-3-to-6-years-030626505038,2026-06-03T20:40:51.893737
860dc50e547e,Senior Manager -Business Analyst,Inox Neo Energies Ltd.,Noida,7-12 Yrs,,Financial Modelling | Business Modeling | Market Assessment | Feasibility Studies | Senior management | Modeling | Business analysis | Management,,Today,https://www.naukri.com/job-listings-senior-manager-business-analyst-inox-neo-energies-ltd-noida-7-to-12-years-030626012800,2026-06-03T20:40:51.894766
ac94a8186d88,Senior Business Analyst,Ameriprise Financial,"Hybrid - Noida, Gurugram",3-7 Yrs,,VBA | Report Automation | Vba Coding | Vba Automation | Excel Dashboards | Macros | Analytics | Excel Vba,,1 day ago,https://www.naukri.com/job-listings-senior-business-analyst-ameriprise-financial-noida-gurugram-3-to-7-years-020626022347,2026-06-03T20:40:51.897135
af604612eaca,Senior Business Analyst  Advanced Analytics & Data Science,Texlon,"Hybrid - Noida, Bengaluru",8-12 Yrs,,Python | SQL | Data Modeling | Machine Learning | Modeling | Data analysis | Advanced Analytics | Business analysis,,5 days ago,https://www.naukri.com/job-listings-senior-business-analyst-advanced-analytics-data-science-texlon-noida-bengaluru-8-to-12-years-290526017232,2026-06-03T20:40:51.899402
94f63f6bca8f,Senior Business Analyst - Healthcare,Hexaware Technologies,Noida,3-7 Yrs,,Business process | Data analysis | ODBC | Customer management | Claims | Healthcare | Senior Business Analyst | SDLC,,5 days ago,https://www.naukri.com/job-listings-senior-business-analyst-healthcare-hexaware-technologies-noida-3-to-7-years-290526502658,2026-06-03T20:40:51.902532
ab2864a92623,Business Intelligence Developer (BI Developer),Apta Talenta,Hybrid - Gurugram,3-8 Yrs,,Power Bi | Dax | SQL | Bi Development | Data Visualization | Data Warehousing | Dashboards | Fabric,,2 weeks ago,https://www.naukri.com/job-listings-business-intelligence-developer-bi-developer-apta-talenta-gurugram-3-to-8-years-180526027594,2026-06-03T20:41:03.242208
c216badbd44b,Business Intelligence Developer,Dev It Serv,Gurugram(Sector 34),2-4 Yrs,,Power Bi | Data Visualization | Dashboards | Data Modeling | SQL | Dax Queries | Power Pivot | Macros,,6 days ago,https://www.naukri.com/job-listings-business-intelligence-developer-dev-it-serv-gurugram-2-to-4-years-280526020961,2026-06-03T20:41:03.243208
48a0036abefa,Senior Business Analyst - Digital Success Operations,Sprinklr,"Gurugram, Bengaluru",2-7 Yrs,,digital | digital marketing | project management | adtech | predictive analytics | strong analytical skills | customer engagement | marketing,,3+ weeks ago,https://www.naukri.com/job-listings-senior-business-analyst-digital-success-operations-sprinklr-solutions-pvt-ltd-gurugram-bengaluru-2-to-7-years-300126502458,2026-06-03T20:41:03.256852
da337896e372,Sr Business Analyst - (AI) Data systems,TATA 1 MG,Gurugram,2-4 Yrs,,vertex | scikit-learn | numpy | artificial intelligence | sql | healthcare | requirement gathering | automation,,5 days ago,https://www.naukri.com/job-listings-sr-business-analyst-ai-data-systems-1mg-gurugram-2-to-4-years-290526508548,2026-06-03T20:41:03.258955
b0a6637b2692,NLP Engineer/AI Engineer,TEG India,"Hybrid - Gurugram, Bengaluru",6-10 Yrs,,Fine Tuning | Natural Language Processing | Retrieval Augmented Generation | AWS | Python | Large Language Model | Performance | Large,,4 days ago,https://www.naukri.com/job-listings-nlp-engineer-ai-engineer-teg-india-gurugram-bengaluru-6-to-10-years-240526001877,2026-06-03T20:41:17.703160
2181ed776dce,Natural Language Processing (NLP)-AI Platform Engineer,Accenture,Bengaluru,10-15 Yrs,,chatbot | python | natural language processing | neural networks | deep learning | data analysis | machine learning | javascript,,1 week ago,https://www.naukri.com/job-listings-natural-language-processing-nlp-ai-platform-engineer-accenture-solutions-pvt-ltd-bengaluru-10-to-15-years-250526933275,2026-06-03T20:41:17.706159
82e6ba17d26e,Bilingual NLP Engineer (Japanese),Andre Consultancy Services,Bengaluru,3-7 Yrs,,Automation | Transcription | Process efficiency | Machine learning | Data processing | Natural language processing | Research | Troubleshooting,,3+ weeks ago,https://www.naukri.com/job-listings-bilingual-nlp-engineer-japanese-andre-global-bengaluru-3-to-7-years-070824502631,2026-06-03T20:41:17.707159
d8304980344c,Senior NLP Engineer(INDIA ONLY),Futurepath Ai,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-4 Yrs,,Computer science | deep learning | data science | Machine learning | Manager Technology | Mentor | Deployment | Mathematics,,3+ weeks ago,https://www.naukri.com/job-listings-senior-nlp-engineer-india-only-futurepath-ai-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-050225501411,2026-06-03T20:41:17.709158
302c0996454e,NLP - Engineer,Koireader Technologies,Bengaluru,3-8 Yrs,,Supply chain | Process automation | Geometry | Artificial Intelligence | Data processing | Oracle | Troubleshooting | Open source,,3+ weeks ago,https://www.naukri.com/job-listings-nlp-engineer-koireader-technologies-bengaluru-3-to-8-years-110920500462,2026-06-03T20:41:17.710159
a211082493ca,Lead Engineer - AI/NLP,Evalueserve,Bengaluru,7-12 Yrs,,algorithms | python | c++ | data scraping | natural language processing | bot | information retrieval | dl,,3+ weeks ago,https://www.naukri.com/job-listings-lead-engineer-ai-nlp-evalueserve-com-pvt-ltd-bengaluru-7-to-12-years-060526502006,2026-06-03T20:41:17.711668
0c5581760519,Openings IN Bangalore For AI Engineers(Contract To HIRE),An IT MNC,Hybrid - Bengaluru,5-8 Yrs,,Tensorflow | AI Engineer | Aws Sagemaker | Conversational Ai | Python | LLM Engineer | Kendra | Langchain,,1 day ago,https://www.naukri.com/job-listings-openings-in-bangalore-for-ai-engineers-contract-to-hire-eyeglobal-bengaluru-5-to-8-years-010626029852,2026-06-03T20:41:17.712678
21d9d9532504,Prompt Engineer,Accenture,Bengaluru,3-8 Yrs,,machine learning | workday | natural language processing | design | ai | troubleshooting | programming | language models,,1 week ago,https://www.naukri.com/job-listings-prompt-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-260526918903,2026-06-03T20:41:17.714957
c9423f72b912,Prompt Engineer,Accenture,Bengaluru,3-8 Yrs,,python | natural language processing | ai development | design | ai | troubleshooting | machine learning | analytical skills,,1 week ago,https://www.naukri.com/job-listings-prompt-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-260526918640,2026-06-03T20:41:17.716971
85f397016812,Prompt Engineer,Accenture,Bengaluru,5-10 Yrs,,ai model | natural language processing | design | ai | user experience | programming languages | artificial intelligence | programming,,1 week ago,https://www.naukri.com/job-listings-prompt-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-220526924298,2026-06-03T20:41:17.717957
edace2f0c403,GenAI Engineer,Altimetrik,Bengaluru,2-5 Yrs,,algorithms | python | natural language processing | scikit-learn | neural networks | problem solving | engineering | machine learning,,1 week ago,https://www.naukri.com/job-listings-genai-engineer-altimetrik-corp-bengaluru-2-to-5-years-210526501190,2026-06-03T20:41:17.719375
3133c2e8f9e4,GenAI Engineer,Saarthee,Bengaluru,4-12 Yrs,,data science | Consulting | Machine learning | Cloud | Programming | Natural language processing | AWS | Project execution,,3+ weeks ago,https://www.naukri.com/job-listings-genai-engineer-saarthee-bengaluru-4-to-12-years-270126502020,2026-06-03T20:41:17.722831
fe348c70cf8a,Artificial IntelligenceSoftware Engineer,Arivon Technologies,Bengaluru,5-8 Yrs,,orchestration | data science | GCP | Artificial Intelligence | Healthcare | Data processing | Natural language processing | Python,,3+ weeks ago,https://www.naukri.com/job-listings-artificial-intelligencesoftware-engineer-arivon-technologies-bengaluru-5-to-8-years-200924501096,2026-06-03T20:41:17.724829
7a36b8ed8838,GenerativeAI Engineer,Deloitte US-India Offices,"Hyderabad, Pune, Bengaluru",7-11 Yrs,,Genrative Ai | Langchain | Large Language Model | Gen AI Developer | Natural Language Processing | Neural Networks | RAG | AI Developer,,3 weeks ago,https://www.naukri.com/job-listings-generativeai-engineer-deloitte-consulting-hyderabad-pune-bengaluru-7-to-11-years-120526005374,2026-06-03T20:41:17.728254
de14973e7ae5,Nlp Software Engineer,Tata Consultancy Services,"Hyderabad, India, Bengaluru",3-6 Yrs,,Natural Language Processing | Nltk | Openai | Bert | Spacy | textblob | Processing | Languages,,1 week ago,https://www.naukri.com/job-listings-nlp-software-engineer-tata-consultancy-services-hyderabad-bengaluru-india-3-to-6-years-250526007529,2026-06-03T20:41:17.730650
b1f7b9e3b28c,Artificial Intelligence Engineer - NLP / Computer Vision,Nasugroup,Bengaluru,2-5 Yrs,,Artificial Intelligence | front end | python | transformers | api integration | ai | aws lambda | javascript,,1 week ago,https://www.naukri.com/job-listings-artificial-intelligence-engineer-nlp-computer-vision-nasugroup-bengaluru-2-to-5-years-210526924147,2026-06-03T20:41:17.731886
b38202b6326d,Lead AI/ML Engineer NLP & Generative AI,Isarva Infotech,Bengaluru,2-6 Yrs,,c++ | scikit-learn | nltk | numpy | artificial intelligence | sql | deep learning | tensorflow,,3+ weeks ago,https://www.naukri.com/job-listings-lead-ai-ml-engineer-nlp-generative-ai-isarva-infotech-private-limited-bengaluru-2-to-6-years-240426501816,2026-06-03T20:41:17.733884
5550fb9e2c62,"Advanced Engineer: ML, LLM, NLP, RAG",HARMAN India,Bengaluru,8-13 Yrs,,Automation | Linux | ISO | Image processing | Coding | SDLC | Analytics | Monitoring,,2 weeks ago,https://www.naukri.com/job-listings-advanced-engineer-ml-llm-nlp-rag-harman-india-bengaluru-8-to-13-years-140526502715,2026-06-03T20:41:17.735882
0d17ec524fe8,Senior Machine Learning Engineer NLP,Observe.AI,Bengaluru,3-8 Yrs,,Computer science | deep learning | Publishing | Performance management | Machine learning | Production handling | Natural language processing | Medical insurance,,3+ weeks ago,https://www.naukri.com/job-listings-senior-machine-learning-engineer-nlp-observe-ai-bengaluru-3-to-8-years-090326501232,2026-06-03T20:41:17.738885
c83a7e0fcc53,Machine Learning Engineer III (NLP),Suki,Bengaluru,8-13 Yrs,,Administration | Backend | Transcription | Coding | Machine learning | Healthcare | Workflow | Data structures,,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-iii-nlp-suki-bengaluru-8-to-13-years-020426508316,2026-06-03T20:41:17.740326
353fc6f11364,NLP Engineer,Flextrio Solutions,Hyderabad,2-7 Yrs,,chatbot | python | data analytics | natural language processing | sentiment analysis | predictive analytics | machine learning | sql,,3 weeks ago,https://www.naukri.com/job-listings-nlp-engineer-flextrio-hyderabad-2-to-7-years-130526503496,2026-06-03T20:41:31.463830
4f42aa662d14,Resume Parsing Engineer or NLP Engineer - Talent Smart,Talent Smart Soft Solutions,Hyderabad,3-8 Yrs,,IT services | Data modeling | XML | MySQL | Debugging | JSON | Unit testing | Apache,,3+ weeks ago,https://www.naukri.com/job-listings-resume-parsing-engineer-or-nlp-engineer-talent-smart-talent-smart-soft-solutions-opc-private-limited-hyderabad-3-to-8-years-060225506225,2026-06-03T20:41:31.466285
27bd52e98417,NLP Engineer Legal Domain,Spotflock Technologies,Hyderabad,3-6 Yrs,,deep learning frameworks | python | algorithm analysis | cnn | natural language processing | sentiment analysis | ai solutions | problem solving,,6 days ago,https://www.naukri.com/job-listings-nlp-engineer-legal-domain-spotflock-technologies-pvt-ltd-hyderabad-3-to-6-years-280526505140,2026-06-03T20:41:31.468294
964ee9bb5345,MLOps/LLMOps Engineer,Coforge,"Hyderabad, Pune, Greater Noida",6-10 Yrs,,Machine Learning | Cicd Methodology | Langchain | Docker | Natural Language Processing | Openai | llm | Deep Learning,,6 days ago,https://www.naukri.com/job-listings-mlops-llmops-engineer-coforge-hyderabad-pune-greater-noida-6-to-10-years-280526011436,2026-06-03T20:41:31.470293
335c1a11736c,NLP Engine Support & Enhancement Engineer,Leading Client,Hyderabad,4-9 Yrs,,Nlp | Tensorflow | Data Engineering | Machine Learning | Devops | Microservices | Rest | Docker,,6 days ago,https://www.naukri.com/job-listings-nlp-engine-support-enhancement-engineer-ideslabs-private-limited-hyderabad-4-to-9-years-280526924943,2026-06-03T20:41:31.475749
0fb8ee23b8ae,Artificial Intelligence Engineer,Tata Consultancy Services,"Hyderabad, Chennai, Bengaluru",6-10 Yrs,,Agentic Ai | Artificial Intelligence | Machine Learning | Python | Intelligence | Machine,,4 days ago,https://www.naukri.com/job-listings-artificial-intelligence-engineer-tata-consultancy-services-hyderabad-chennai-bengaluru-6-to-10-years-290526025157,2026-06-03T20:41:31.479054
9977469baa77,AI ML Engineer- Assistant Manager,Anlage Infotech,Hybrid - Hyderabad,6-9 Yrs,,python | Artificial Intelligence | Aiml | Natural Language Processing | Chatbot | rag | Conversational Ai | LLM,,5 days ago,https://www.naukri.com/job-listings-ai-ml-engineer-assistant-manager-anlage-infotech-hyderabad-6-to-9-years-180526026270,2026-06-03T20:41:31.480052
46beea965078,Nlp Software Developer,Databuzz,Hyderabad,4-7 Yrs,,Natural Language Processing | Sentiment Analysis | Text Analytics | Software | Process | Languages | Development | Analytics,,3 weeks ago,https://www.naukri.com/job-listings-nlp-software-developer-databuzz-hyderabad-4-to-7-years-080526009084,2026-06-03T20:41:31.482041
962a0bbc89ed,"Senior AI/ML Engineer GenAI, LLM & RAG",A Client of Anlage,Hybrid - Hyderabad,12-15 Yrs,,Artificial Intelligence | Aiml | python | Natural Language Processing | Chatbot | rag | Conversational Ai | LLM,,3+ weeks ago,https://www.naukri.com/job-listings-senior-ai-ml-engineer-genai-llm-rag-anlage-infotech-hyderabad-12-to-15-years-060526015398,2026-06-03T20:41:31.484056
6adf86e974db,Senior Natural Language Processing (NLP) Engineer,GENZEON (INDIA) PRIVATE LIMITED,Pune,1-5 Yrs,,MLOPS | Natural language processing | problem solving | Engineering | Languages | Process | Senior | Processing,,3+ weeks ago,https://www.naukri.com/job-listings-senior-natural-language-processing-nlp-engineer-genzeon-technology-solutions-private-limited-pune-1-to-5-years-050224500390,2026-06-03T20:41:43.812898
6409ab4b0c43,GenAI Engineer,Aventior Digital,Hybrid - Pune,3-4 Yrs,,Data Science | Agentic Ai | Artificial Intelligence | Retrieval Augmented Generation | Machine Learning | Ai Solutions | Natural Language Processing | Statistical Modeling,,6 days ago,https://www.naukri.com/job-listings-genai-engineer-aventior-digital-pune-3-to-4-years-050625000017,2026-06-03T20:41:43.813899
cafeb26ac490,Agentic AiMl Engineers,Datametica,Pune,3-5 Yrs,,Agentic Ai | Langgraph | Artificial Intelligence | langchain | Natural Language Processing | Aiml | Machine Learning | Ml,,3 weeks ago,https://www.naukri.com/job-listings-agentic-aiml-engineers-datametica-pune-3-to-5-years-110526004929,2026-06-03T20:41:43.815904
3976cfd01884,GenAI Engineer,Data Economy,Pune,1-3 Yrs,,deep learning | Networking | Cloud Services | Machine learning | Programming | Algorithm development | Data processing | Natural language processing,,3+ weeks ago,https://www.naukri.com/job-listings-genai-engineer-dataeconomy-pune-1-to-3-years-110226502900,2026-06-03T20:41:43.818891
4b96558648a0,"AI/ML Engineer - GenAI, LLM & RAG (Python & NLP)",Tata Consultancy Services,"Pune, Bhubaneswar, Mumbai (All Areas)",4-8 Yrs,,Machine Learning | Deep Learning | Python | Data Science | NLP | LangChain | RAG | LLM,,1 day ago,https://www.naukri.com/job-listings-ai-ml-engineer-genai-llm-rag-python-nlp-tata-consultancy-services-bhubaneswar-pune-mumbai-all-areas-4-to-8-years-020626028289,2026-06-03T20:41:43.819900
11f18c7500c1,AI Engineer Agentic Operations NLP,Rocket Software,"Pune, Chennai",5-10 Yrs,,Computer science | Automation | Linux | Image processing | Machine learning | Equity | Information management | SQL,,3+ weeks ago,https://www.naukri.com/job-listings-ai-engineer-agentic-operations-nlp-rocket-software-pune-chennai-5-to-10-years-250226502418,2026-06-03T20:41:43.820895
b3c6b80f6a32,AI Engineer Agentic Operations NLP,ASG Technologies,"Pune, Chennai",5-10 Yrs,,Computer science | Automation | Linux | Image processing | Machine learning | Equity | Information management | SQL,,3+ weeks ago,https://www.naukri.com/job-listings-ai-engineer-agentic-operations-nlp-asg-technologies-pune-chennai-5-to-10-years-250226502396,2026-06-03T20:41:43.822898
160c87c1d96f,Sr Data Science Software Engineer - NLP - Scheduled walk - 11th April,Rocket Software,Pune,5-10 Yrs,,Data Science | NLP | LLM | Machine Learning | Software | Natural language processing | Science | SR,,3+ weeks ago,https://www.naukri.com/job-listings-sr-data-science-software-engineer-nlp-scheduled-walk-11th-april-rocket-software-pune-5-to-10-years-060426003447,2026-06-03T20:41:43.823895
0841a1f4dbfd,"Data Engineer - Python, Machine Learning,NLP, LLM, ML",PSRTEK,Pune,5-8 Yrs,,deep learning | Version control | Literature | Coding | Project management | Focus | Machine learning | Research,,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-python-machine-learning-nlp-llm-ml-psr-tek-pune-5-to-8-years-130426502358,2026-06-03T20:41:43.824900
e7a8ba6eb1f0,Machine Learning Engineer - Computer Vision/NLP,Scandid,Pune,5-10 Yrs,,matlab | hive | algorithms | data analysis | scikit-learn | neural networks | apache pig | mxnet,,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-computer-vision-nlp-scandid-pune-5-to-10-years-040225513474,2026-06-03T20:41:43.825914
c581c9979f3d,Senior AI Engineer,Simplify Healthcare,Pune,4-10 Yrs,,Artificial Intelligence | RAG | Openai | Senior | Intelligence,,3 weeks ago,https://www.naukri.com/job-listings-senior-ai-engineer-simplify-healthcare-pune-4-to-10-years-070526028156,2026-06-03T20:41:43.826916
797254b8e820,Machine Learning Engineer,Prowess Selling Skills,Pune(Kothrud),2-4 Yrs,,Data Engineering | FASTAPI | Machine Learning | Python Development | AI ENGINEER | Tensorflow | panda | SQL Server Development,,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-prowess-selling-skills-pune-2-to-4-years-011225006034,2026-06-03T20:41:43.828912
7b5b5e81d095,NLP engineer,Sifthub,Mumbai,4-7 Yrs,,domain knowledge | python | confluence | ux | natural language processing | ai | sharepoint | llm,,3+ weeks ago,https://www.naukri.com/job-listings-nlp-engineer-sifthub-mumbai-4-to-7-years-210126501996,2026-06-03T20:41:53.319441
071a8403b645,Prompt Engineer,Learningmate Solutions,"Mumbai (All Areas), Chennai",4-7 Yrs,,Prompt Engineering | Generative Ai | Large Language Model | Artificial Intelligence | Natural Language Processing | AI | chain of thought prompting | Retrieval Augmented Generation,,1 day ago,https://www.naukri.com/job-listings-prompt-engineer-learningmate-solutions-chennai-mumbai-all-areas-4-to-7-years-230426035952,2026-06-03T20:41:53.322482
